카테고리,ID,매치,질의,기대 URL,비고,사용 여부,노트
플로우 포커스 - 전형 공통,FC-02-1,전형명,전형 명칭 설정 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-02-2,전형명,단계 이름 영문으로 바꾸고 싶어,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-03,온라인 평가기간,온라인 평가 기간 설정해줘,,,기존
플로우 포커스 - 전형 공통,FC-03-1,온라인 평가기간,평가 시작일 변경하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-03-2,온라인 평가기간,평가 기간 2주로 설정할래,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-03-3,온라인 평가기간,평가 일정 조정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 전형 공통,FC-04,온라인 평가기간,평가 일정 설정,,,기존
플로우 포커스 - 전형 공통,FC-04-1,온라인 평가기간,평가 기간 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-04-2,온라인 평가기간,평가 종료일 연장하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-05,평가점수 입력 방식,평가 점수 입력 방식 바꾸고 싶어,,,기존
플로우 포커스 - 전형 공통,FC-05-1,평가점수 입력 방식,점수 입력 방법 변경할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-05-2,평가점수 입력 방식,종합평가로 바꾸고 싶어,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-05-3,평가점수 입력 방식,점수 입력 방식 설정 어디야?,,,확장-기능찾기
플로우 포커스 - 전형 공통,FC-06,평가자 세부 설정,평가 결과 공개 여부 설정할래,,,기존
플로우 포커스 - 전형 공통,FC-06-1,평가자 세부 설정,평가자 권한 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-06-2,평가자 세부 설정,결과 공개 설정 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-06-3,평가자 세부 설정,평가자가 서로 점수 못 보게 하고 싶어,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-07,평가자 세부 설정,평가자 권한 설정,,,기존
플로우 포커스 - 전형 공통,FC-07-1,평가자 세부 설정,평가자 설정 수정할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-07-2,평가자 세부 설정,평가자 세부 권한 조정하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-08,전형대상 및 평가자 배정,이번 전형 평가자 배정하고 싶어,,,기존
플로우 포커스 - 전형 공통,FC-08-1,전형대상 및 평가자 배정,면접관 추가할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-08-2,전형대상 및 평가자 배정,평가자 변경하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-08-3,전형대상 및 평가자 배정,담당자 배정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 전형 공통,FC-09,합격자 결정 기준,합격자 결정 기준(과락 등) 설정할게,,,기존
플로우 포커스 - 전형 공통,FC-09-1,합격자 결정 기준,과락 60점으로 설정하고 싶어,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-09-2,합격자 결정 기준,합격 기준 변경할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-09-3,합격자 결정 기준,커트라인 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 전형 공통,FC-10,합격자 결정 기준,커트라인 설정,,,기존
플로우 포커스 - 전형 공통,FC-10-1,합격자 결정 기준,합격 점수 기준 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-10-2,합격자 결정 기준,합격 기준 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-11,최종 평가척도,최종 평가 등급 설정 어디서 해?,,,기존
플로우 포커스 - 전형 공통,FC-11-1,최종 평가척도,평가 등급 설정하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-11-2,최종 평가척도,S/A/B/C 등급으로 바꿀래,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-11-3,최종 평가척도,결과 척도 설정 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-12,최종 평가척도,결과 척도 설정,,,기존
플로우 포커스 - 전형 공통,FC-12-1,최종 평가척도,평가 등급 변경하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-12-2,최종 평가척도,최종 평가 기준 수정할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-13,지원서 인쇄 허용,평가자가 지원서 인쇄할 수 있게 허용해줘,,,기존
플로우 포커스 - 전형 공통,FC-13-1,지원서 인쇄 허용,PDF 다운로드 허용하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-13-2,지원서 인쇄 허용,인쇄 권한 설정할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-13-3,지원서 인쇄 허용,지원서 출력 허용하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 전형 공통,FC-14,지원서 인쇄 허용,PDF 다운로드 허용 설정,,,기존
플로우 포커스 - 전형 공통,FC-14-1,지원서 인쇄 허용,인쇄 허용 설정 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-14-2,지원서 인쇄 허용,다운로드 권한 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-15,지원서 블라인드,지원서에서 학교랑 사진 가리는 블라인드 설정해줘,,,기존
플로우 포커스 - 전형 공통,FC-15-1,지원서 블라인드,학력 블라인드 처리하고 싶어,,,확장-상황구체화
플로우 포커스 - 전형 공통,FC-15-2,지원서 블라인드,블라인드 항목 설정할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-15-3,지원서 블라인드,블라인드 채용 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 전형 공통,FC-16,지원서 블라인드,블라인드 채용 설정,,,기존
플로우 포커스 - 전형 공통,FC-16-1,지원서 블라인드,블라인드 설정 보여줘,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-16-2,지원서 블라인드,익명 처리 항목 추가하고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-17,지원서 블라인드,이름 가리기 설정,,,기존
플로우 포커스 - 전형 공통,FC-17-1,지원서 블라인드,이름 블라인드할래,,,확장-직접실행
플로우 포커스 - 전형 공통,FC-17-2,지원서 블라인드,성명 가리고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-18,지원서 블라인드,익명 처리 설정,,,기존
플로우 포커스 - 전형 공통,FC-18-1,지원서 블라인드,익명 평가 켜고 싶어,,,확장-작업목적
플로우 포커스 - 전형 공통,FC-18-2,지원서 블라인드,블라인드 처리 항목 선택할래,,,확장-직접실행
플로우 포커스 - 서류 전형,FD-01,요약 리포트,서류 전형 요약 리포트 화면 설정,,,기존
플로우 포커스 - 서류 전형,FD-01-1,요약 리포트,서류 결과 대시보드 항목 설정하고 싶어,,,확장-작업목적
플로우 포커스 - 서류 전형,FD-01-2,요약 리포트,요약 리포트 설정할래,,,확장-직접실행
플로우 포커스 - 서류 전형,FD-01-3,요약 리포트,리포트에 표시될 항목 바꾸는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 서류 전형,FD-02,요약 리포트,서류 결과 보기 설정,,,기존
플로우 포커스 - 서류 전형,FD-02-1,요약 리포트,전체 평가 요약 보고 싶어,,,확장-작업목적
플로우 포커스 - 서류 전형,FD-02-2,요약 리포트,통계 화면 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-01,검사 설정 선택,역량검사 설정 확인하고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-01-1,검사 설정 선택,역량검사 유형 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-01-2,검사 설정 선택,역검 타입 확인할래,,,확장-확인
플로우 포커스 - 역량검사 전형,FA-01-3,검사 설정 선택,어떤 역량검사로 설정돼 있어?,,,확장-확인
플로우 포커스 - 역량검사 전형,FA-02,검사 설정 선택,역검 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-02-1,검사 설정 선택,역량검사 종류 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-02-2,검사 설정 선택,검사 도구 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-03,정보 제공 동의서,역량검사 정보 제공 동의서 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-03-1,정보 제공 동의서,역검 동의서 추가하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-03-2,정보 제공 동의서,정보 제공 동의 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-03-3,정보 제공 동의서,역량검사 동의서 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-04,정보 제공 동의서,역검 동의서 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-04-1,정보 제공 동의서,동의서 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-04-2,정보 제공 동의서,개인정보 제공 동의 받고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-05,JOBDA 결과 불러오기,잡다(JOBDA)에 있는 결과 불러오기 허용할래,,,기존
플로우 포커스 - 역량검사 전형,FA-05-1,JOBDA 결과 불러오기,JOBDA 연동 켜고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-05-2,JOBDA 결과 불러오기,외부 결과 가져오기 허용할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-05-3,JOBDA 결과 불러오기,잡다 연동하는 거 어디서 해?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-06,JOBDA 결과 불러오기,JOBDA 연동 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-06-1,JOBDA 결과 불러오기,JOBDA 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-06-2,JOBDA 결과 불러오기,잡다 결과 불러오기 활성화하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-07,본인 인증(역검),역량검사 볼 때 본인인증 하게 해줘,,,기존
플로우 포커스 - 역량검사 전형,FA-07-1,본인 인증(역검),검사 전 본인인증 필수로 하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-07-2,본인 인증(역검),역검 실명 확인 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-07-3,본인 인증(역검),응시자 인증 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-08,본인 인증(역검),역검 본인인증 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-08-1,본인 인증(역검),본인인증 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-08-2,본인 인증(역검),인증 활성화하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-09,접속 허용 횟수,역량검사 접속 몇 번까지 허용할지 설정할게,,,기존
플로우 포커스 - 역량검사 전형,FA-09-1,접속 허용 횟수,재접속 3회까지만 허용하고 싶어,,,확장-상황구체화
플로우 포커스 - 역량검사 전형,FA-09-2,접속 허용 횟수,접속 제한 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-09-3,접속 허용 횟수,응시 횟수 제한하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-10,접속 허용 횟수,역량검사 재접속 횟수를 제한하고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-10-1,접속 허용 횟수,접속 횟수 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-10-2,접속 허용 횟수,재접속 막고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-11,채용 사이트 세부 설정(역검),채용 사이트의 역량검사 안내 문구를 수정하고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-11-1,채용 사이트 세부 설정(역검),역검 안내 메시지 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-11-2,채용 사이트 세부 설정(역검),사이트 안내 문구 수정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-11-3,채용 사이트 세부 설정(역검),역검 페이지 문구 편집하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-12,채용 사이트 세부 설정(역검),역검 사이트 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-12-1,채용 사이트 세부 설정(역검),채용 사이트 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-12-2,채용 사이트 세부 설정(역검),사이트 세부 설정 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-13,응시자 사이트 세부 설정,응시자 사이트 로고나 색상 변경하고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-13-1,응시자 사이트 세부 설정,수험자 사이트 디자인 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-13-2,응시자 사이트 세부 설정,응시 페이지 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-13-3,응시자 사이트 세부 설정,응시자가 보는 화면 커스터마이징하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-14,응시자 사이트 세부 설정,수험자 사이트 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-14-1,응시자 사이트 세부 설정,응시자 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-14-2,응시자 사이트 세부 설정,수험자 페이지 문구 수정하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-16,역량검사 타입,역검 종류 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-16-1,역량검사 타입,역량검사 기준 확인하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-16-2,역량검사 타입,검사 타입 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-16-3,역량검사 타입,어떤 역량 기준으로 설정돼 있어?,,,확장-확인
플로우 포커스 - 역량검사 전형,FA-17,응시자 세부 설정,응시자를 세부 설정하고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-17-1,응시자 세부 설정,응시 시작 문구 바꾸고 싶어,,,확장-상황구체화
플로우 포커스 - 역량검사 전형,FA-17-2,응시자 세부 설정,응시자 사이트 문구 수정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-17-3,응시자 세부 설정,외부 링크 추가하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-18,결과 가중치 분류,결과 점수 가중치를 다르게 주고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-18-1,결과 가중치 분류,인성검사 비중 높이고 싶어,,,확장-상황구체화
플로우 포커스 - 역량검사 전형,FA-18-2,결과 가중치 분류,점수 반영 비율 조정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-18-3,결과 가중치 분류,영역별 가중치 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-19,결과 가중치 분류,점수 반영 비율 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-19-1,결과 가중치 분류,가중치 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-19-2,결과 가중치 분류,점수 비율 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-20,대표 구성원,결과표에서 직군 대표 구성원 비교 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-20-1,대표 구성원,대표 구성원 지정하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-20-2,대표 구성원,비교 대상 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-20-3,대표 구성원,역검 결과 비교 기준 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-22,유사 구성원,유사 구성원 비교 콘텐츠 켜고 싶어,,,기존
플로우 포커스 - 역량검사 전형,FA-22-1,유사 구성원,유사 구성원 설정하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-22-2,유사 구성원,유사 구성원 비교 활성화할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-22-3,유사 구성원,비슷한 구성원 보여주는 기능 켜는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-23,결과 콘텐츠,역량검사 결과 리포트 콘텐츠 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-23-1,결과 콘텐츠,결과 화면에 표시할 항목 설정하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-23-2,결과 콘텐츠,리포트 콘텐츠 수정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-23-3,결과 콘텐츠,역검 결과 콘텐츠 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-24,결과 콘텐츠,역검 결과 화면 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-24-1,결과 콘텐츠,결과 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-24-2,결과 콘텐츠,결과 페이지 항목 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-25,관심 역량,우리 회사가 중요하게 보는 관심 역량 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-25-1,관심 역량,핵심 역량 지정하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-25-2,관심 역량,중요 역량 설정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-25-3,관심 역량,관심 항목 선택하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-27,AI 콘텐츠,AI 면접 가이드 같은 콘텐츠 설정할래,,,기존
플로우 포커스 - 역량검사 전형,FA-27-1,AI 콘텐츠,AI 가이드 생성 기준 설정하고 싶어,,,확장-작업목적
플로우 포커스 - 역량검사 전형,FA-27-2,AI 콘텐츠,AI 분석 콘텐츠 수정할래,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-27-3,AI 콘텐츠,AI 면접 가이드 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 역량검사 전형,FA-28,AI 콘텐츠,AI 분석 설정,,,기존
플로우 포커스 - 역량검사 전형,FA-28-1,AI 콘텐츠,AI 설정 보여줘,,,확장-직접실행
플로우 포커스 - 역량검사 전형,FA-28-2,AI 콘텐츠,AI 참고 기준 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-01,전형유형(면접),면접 방식을 화상면접으로 바꾸고 싶어,,,기존
플로우 포커스 - 면접 전형,FI-01-1,전형유형(면접),비대면 면접으로 전환하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-01-2,전형유형(면접),온라인 면접 설정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-01-3,전형유형(면접),면접 방식 바꾸는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-02,전형유형(면접),대면 면접으로 변경,,,기존
플로우 포커스 - 면접 전형,FI-02-1,전형유형(면접),오프라인 면접으로 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-02-2,전형유형(면접),면접 유형 수정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-03,전형유형(면접),비대면 면접 설정,,,기존
플로우 포커스 - 면접 전형,FI-03-1,전형유형(면접),화상 면접 켜고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-03-2,전형유형(면접),면접 타입 설정 보여줘,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-04,전형기간(면접),면접 진행 기간 설정해줘,,,기존
플로우 포커스 - 면접 전형,FI-04-1,전형기간(면접),면접 기간 변경하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-04-2,전형기간(면접),면접 일정 조정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-04-3,전형기간(면접),면접 기간 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-06,일정조율 바로가기,면접 일정을 조율하고 싶어,,,기존
플로우 포커스 - 면접 전형,FI-06-1,일정조율 바로가기,면접 날짜 조정하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-06-2,일정조율 바로가기,스케줄 관리할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-06-3,일정조율 바로가기,면접 시간 변경하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-07,일정조율 바로가기,면접 스케줄 조정,,,기존
플로우 포커스 - 면접 전형,FI-07-1,일정조율 바로가기,일정 조율 페이지로 가줘,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-07-2,일정조율 바로가기,면접 시간 배정하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-09,면접비 지급여부,면접비 지급 여부 설정할게,,,기존
플로우 포커스 - 면접 전형,FI-09-1,면접비 지급여부,교통비 3만원 지급하고 싶어,,,확장-상황구체화
플로우 포커스 - 면접 전형,FI-09-2,면접비 지급여부,면접비 설정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-09-3,면접비 지급여부,참석 수당 입력하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-10,면접비 지급여부,교통비 지급 설정,,,기존
플로우 포커스 - 면접 전형,FI-10-1,면접비 지급여부,면접비 설정 보여줘,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-10-2,면접비 지급여부,수당 금액 바꾸고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-11,수험표 사용 여부,지원자 면접 참여 시 수험표 필요 여부 설정하게 해줘,,,기존
플로우 포커스 - 면접 전형,FI-11-1,수험표 사용 여부,수험표 사용하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-11-2,수험표 사용 여부,응시표 설정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-11-3,수험표 사용 여부,수험표 내용 편집하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-13,면접확인서 사용 여부,면접 확인서 발급 가능하게 해줘,,,기존
플로우 포커스 - 면접 전형,FI-13-1,면접확인서 사용 여부,참석 확인서 발급하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-13-2,면접확인서 사용 여부,면접 증명서 설정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-13-3,면접확인서 사용 여부,확인서 발급 설정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-14,면접확인서 사용 여부,참석 확인서 설정,,,기존
플로우 포커스 - 면접 전형,FI-14-1,면접확인서 사용 여부,확인서 설정 보여줘,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-14-2,면접확인서 사용 여부,면접 참여 증명서 발급 켜고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-15,평가자 배정(면접),면접관 배정하러 가기,,,기존
플로우 포커스 - 면접 전형,FI-15-1,평가자 배정(면접),면접관 추가하고 싶어,,,확장-작업목적
플로우 포커스 - 면접 전형,FI-15-2,평가자 배정(면접),누가 면접할지 설정할래,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-15-3,평가자 배정(면접),면접관 배정하는 거 어디야?,,,확장-기능찾기
플로우 포커스 - 면접 전형,FI-16,평가자 배정(면접),누가 면접할지 설정,,,기존
플로우 포커스 - 면접 전형,FI-16-1,평가자 배정(면접),평가자 배정 보여줘,,,확장-직접실행
플로우 포커스 - 면접 전형,FI-16-2,평가자 배정(면접),면접관 변경하고 싶어,,,확장-작업목적
